#                                                                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                                                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
Sp_647675897_NZ_DS999947|Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria_4         -            343 PC_01351             PC_01351     473   1.2e-09   28.4   0.1   2   2      0.14       2.8   -2.4   0.0   236   237   223   224   165   276 0.62 # 2508 # 3536 # -1 # ID=3_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_01351             PC_01351     473   1.4e-06   18.4   0.4   1   2   0.00028    0.0053    6.6   0.0    12    48     2    38     1    57 0.83 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2554715287_K670DRAFT_AQQF01000003_1.3|Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_1 -            234 PC_01351             PC_01351     473   1.4e-06   18.4   0.4   2   2   2.2e-05   0.00042   10.2   0.1   150   212    80   147    76   184 0.82 # 228 # 929 # -1 # ID=1_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.282
Sp_2649552884_Ga0072392_105|Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae;Spiroplasma_7 -            151 PC_02693             PC_02693     271   0.00048   10.8   5.0   1   1   5.7e-06   0.00022   11.9   3.2    12    70    58   119    34   144 0.69 # 3613 # 4065 # -1 # ID=2_7;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.199
#
# Program:         hmmsearch
# Version:         3.2.1 (June 2018)
# Pipeline mode:   SEARCH
# Query file:      Ino_classifier_db//pI_PCs_db_annot.hmm
# Target file:     Example_Data/Output/Input_genomes_cds.faa
# Option settings: /global/projectb/sandbox/pkmeco/virus/.conda/envs/alltools/bin/hmmsearch -o /dev/null --tblout Example_Data/Output/Input_genomes_vs_morph_hmm.tab --domtblout Example_Data/Output/Input_genomes_vs_morph_hmm_domain.tab --noali --cpu 2 Ino_classifier_db//pI_PCs_db_annot.hmm Example_Data/Output/Input_genomes_cds.faa 
# Current dir:     /global/projectb/sandbox/pkmeco/virus/Inoviridae/Scripts/Inovirus/Inovirus_classifier
# Date:            Sun Apr  5 17:06:35 2020
# [ok]
